date,account,total_closed_pnl,total_size,trades,buy_trades,sell_trades,daily_pnl_bucket,value,classification,sentiment_score,sentiment_bucket,classification_bin,sentiment_bin
2024-04-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4281.488139,47.3826,27,0,27,positive,67.0,greed,67.0,greed,2,3
2024-04-28,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,8.190999999999999,8,0,8,low,65.0,greed,65.0,greed,2,3
2024-04-28,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,137065.0,50,0,50,low,65.0,greed,65.0,greed,2,3
2024-04-29,0x4f93fead39b70a1824f981a54d4e55b278e9f760,526.9338359999999,32.1661,31,24,7,positive,67.0,greed,67.0,greed,2,3
2024-04-29,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,32603.0,14,0,14,low,67.0,greed,67.0,greed,2,3
2024-04-30,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,41.3869,24,24,0,low,67.0,greed,67.0,greed,2,3
2024-05-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,29.825,14,14,0,low,54.0,neutral,54.0,neutral,1,2
2024-05-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5319.861625,90.4724,23,0,23,positive,48.0,neutral,48.0,neutral,1,2
2024-05-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,-13.844579999999999,238.0,7,3,4,low,48.0,neutral,48.0,neutral,1,2
2024-05-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,42199.0,6,0,6,low,48.0,neutral,48.0,neutral,1,2
2024-05-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,17.2829,6,0,6,low,67.0,greed,67.0,greed,2,3
2024-05-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,579911.0,3,0,3,low,67.0,greed,67.0,greed,2,3
2024-05-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,7.6288,4,0,4,low,69.0,greed,69.0,greed,2,3
2024-05-05,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,0.916,8.0,2,1,1,neutral,69.0,greed,69.0,greed,2,3
2024-05-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,968.59038,66.07939999999999,9,8,1,positive,71.0,greed,71.0,greed,2,3
2024-05-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,656.21704,32.0196,10,4,6,positive,68.0,greed,68.0,greed,2,3
2024-05-07,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,0.0,6.0,1,0,1,low,68.0,greed,68.0,greed,2,3
2024-05-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,227.320653,619829.0,7,2,5,positive,68.0,greed,68.0,greed,2,3
2024-05-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,21.8835,10,10,0,low,64.0,greed,64.0,greed,2,3
2024-05-08,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1.56576,218.0,3,2,1,neutral,64.0,greed,64.0,greed,2,3
2024-05-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1147.595856,72.3984,25,9,16,positive,55.0,greed,55.0,neutral,2,2
2024-05-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,34598.0,3,0,3,low,55.0,greed,55.0,neutral,2,2
2024-05-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2101.741695,53.3457,22,16,6,positive,66.0,greed,66.0,greed,2,3
2024-05-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,251.604742,21.6418,9,0,9,positive,53.0,neutral,53.0,neutral,1,2
2024-05-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,15.3906,10,10,0,low,56.0,greed,56.0,neutral,2,2
2024-05-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,34529.03,13,7,6,low,56.0,greed,56.0,neutral,2,2
2024-05-13,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2136.853859,63.7581,25,5,20,positive,57.0,greed,57.0,neutral,2,2
2024-05-13,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,31327.0,3,0,3,low,57.0,greed,57.0,neutral,2,2
2024-05-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1150.5233050000002,50.1051,23,23,0,positive,66.0,greed,66.0,greed,2,3
2024-05-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,948.970582,80.1172,36,11,25,positive,64.0,greed,64.0,greed,2,3
2024-05-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,214.5898,53.231899999999996,24,14,10,positive,70.0,greed,70.0,greed,2,3
2024-05-16,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,26441.0,3,0,3,low,70.0,greed,70.0,greed,2,3
2024-05-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3522.3946610000003,40.4257,25,7,18,positive,73.0,greed,73.0,greed,2,3
2024-05-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,9.7416,8,8,0,low,72.0,greed,72.0,greed,2,3
2024-05-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,10.7317,7,7,0,low,70.0,greed,70.0,greed,2,3
2024-05-20,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-74.818442,630.03,3,0,3,low,70.0,greed,70.0,greed,2,3
2024-05-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,6017.309216,134.8647,53,11,42,positive,76.0,extreme greed,76.0,greed,2,3
2024-05-21,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1272.088356,16939.64506,72,18,54,positive,76.0,extreme greed,76.0,greed,2,3
2024-05-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,12.0525,6,0,6,low,76.0,extreme greed,76.0,greed,2,3
2024-05-23,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,0.0,1.6,1,0,1,low,76.0,extreme greed,76.0,greed,2,3
2024-05-23,0x8477e447846c758f5a675856001ea72298fd9cb5,413.347329,2930047.4756,305,186,119,positive,76.0,extreme greed,76.0,greed,2,3
2024-05-23,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,5151.9158,19,3,16,low,76.0,extreme greed,76.0,greed,2,3
2024-05-24,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,821.949278,13.2158,2,0,2,positive,74.0,greed,74.0,greed,2,3
2024-05-25,0x8477e447846c758f5a675856001ea72298fd9cb5,14.126038999999999,8567.0,14,5,9,neutral,76.0,extreme greed,76.0,greed,2,3
2024-05-25,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,6.662000000000001,2,2,0,low,76.0,extreme greed,76.0,greed,2,3
2024-05-26,0x8477e447846c758f5a675856001ea72298fd9cb5,5.2257,978.44,7,2,5,neutral,75.0,extreme greed,75.0,greed,2,3
2024-05-26,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,773.4582,4681.162,9,0,9,positive,75.0,extreme greed,75.0,greed,2,3
2024-05-27,0x8477e447846c758f5a675856001ea72298fd9cb5,1129.35587,1411508.5206,251,93,158,positive,74.0,greed,74.0,greed,2,3
2024-05-29,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,202272.0,5,5,0,low,72.0,greed,72.0,greed,2,3
2024-05-29,0x8477e447846c758f5a675856001ea72298fd9cb5,277.791953,24043.75152,159,62,97,positive,72.0,greed,72.0,greed,2,3
2024-05-30,0x8477e447846c758f5a675856001ea72298fd9cb5,20.951433,565.27578,7,5,2,neutral,73.0,greed,73.0,greed,2,3
2024-05-31,0x8477e447846c758f5a675856001ea72298fd9cb5,25.35812,86903.8,13,4,9,neutral,73.0,greed,73.0,greed,2,3
2024-06-01,0x8477e447846c758f5a675856001ea72298fd9cb5,91.510419,499938.0,25,9,16,neutral,72.0,greed,72.0,greed,2,3
2024-06-02,0x8477e447846c758f5a675856001ea72298fd9cb5,192.906947,31288.5,93,34,59,positive,73.0,greed,73.0,greed,2,3
2024-06-03,0x8477e447846c758f5a675856001ea72298fd9cb5,562.808208,19199.3,70,44,26,positive,73.0,greed,73.0,greed,2,3
2024-06-04,0x8477e447846c758f5a675856001ea72298fd9cb5,52.211438,2483.33818,53,25,28,neutral,73.0,greed,73.0,greed,2,3
2024-06-05,0x8477e447846c758f5a675856001ea72298fd9cb5,56.055506,2452.07392,54,17,37,neutral,75.0,extreme greed,75.0,greed,2,3
2024-06-06,0x8477e447846c758f5a675856001ea72298fd9cb5,274.173187,71093.724,234,102,132,positive,78.0,extreme greed,78.0,greed,2,3
2024-06-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7329.223137999999,213.0135,52,39,13,positive,77.0,extreme greed,77.0,greed,2,3
2024-06-07,0x8477e447846c758f5a675856001ea72298fd9cb5,1573.244278,272065.1423,374,128,246,positive,77.0,extreme greed,77.0,greed,2,3
2024-06-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,583.0,14,14,0,low,77.0,extreme greed,77.0,greed,2,3
2024-06-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,12.200499999999998,7,7,0,low,72.0,greed,72.0,greed,2,3
2024-06-08,0x8477e447846c758f5a675856001ea72298fd9cb5,129.13883900000002,2413.062,22,14,8,positive,72.0,greed,72.0,greed,2,3
2024-06-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,5.6677,5,5,0,low,75.0,extreme greed,75.0,greed,2,3
2024-06-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,474.0,12,12,0,low,75.0,extreme greed,75.0,greed,2,3
2024-06-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,6.5419,4,4,0,low,72.0,greed,72.0,greed,2,3
2024-06-10,0x8477e447846c758f5a675856001ea72298fd9cb5,31.266804999999998,5352.0,49,18,31,neutral,72.0,greed,72.0,greed,2,3
2024-06-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,78.5899,21,21,0,low,74.0,greed,74.0,greed,2,3
2024-06-11,0x8477e447846c758f5a675856001ea72298fd9cb5,51.081143,6127.42626,27,18,9,neutral,74.0,greed,74.0,greed,2,3
2024-06-11,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,4269.550668,8133.994,75,75,0,positive,74.0,greed,74.0,greed,2,3
2024-06-12,0x8477e447846c758f5a675856001ea72298fd9cb5,-21886.531493,36451.51234,217,78,139,negative,72.0,greed,72.0,greed,2,3
2024-06-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,654.0,37,37,0,low,72.0,greed,72.0,greed,2,3
2024-06-13,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,-1.40304,1.6,1,1,0,low,70.0,greed,70.0,greed,2,3
2024-06-13,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,6634.160155,9102.3073,78,75,3,positive,70.0,greed,70.0,greed,2,3
2024-06-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,28.7793,16,16,0,low,74.0,greed,74.0,greed,2,3
2024-06-14,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,10258.592609,11967.300000000001,15,15,0,positive,74.0,greed,74.0,greed,2,3
2024-06-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2084.433906,167.0815,38,9,29,positive,74.0,greed,74.0,greed,2,3
2024-06-15,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1285.5244400000001,18962.9133,40,0,40,positive,74.0,greed,74.0,greed,2,3
2024-06-16,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,6131.6,11,0,11,low,71.0,greed,71.0,greed,2,3
2024-06-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1268.7590360000002,70.7739,14,8,6,positive,71.0,greed,71.0,greed,2,3
2024-06-17,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,9330.743339,25087.216,24,24,0,positive,71.0,greed,71.0,greed,2,3
2024-06-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,18.3881,7,7,0,low,74.0,greed,74.0,greed,2,3
2024-06-18,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,282.57636,1914.0178999999998,18,14,4,positive,74.0,greed,74.0,greed,2,3
2024-06-19,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0,10627.7,3,3,0,low,64.0,greed,64.0,greed,2,3
2024-06-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2053.973644,53.7916,17,0,17,positive,64.0,greed,64.0,greed,2,3
2024-06-19,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2833.6833,9434.2019,41,0,41,positive,64.0,greed,64.0,greed,2,3
2024-06-20,0x430f09841d65beb3f27765503d0f850b8bce7713,57478.456026,49258.8,8,0,8,positive,60.0,greed,60.0,neutral,2,2
2024-06-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,8.2982,4,0,4,low,60.0,greed,60.0,neutral,2,2
2024-06-20,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,2521.7,27,0,27,low,60.0,greed,60.0,neutral,2,2
2024-06-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,773.5582039999999,21.1397,11,11,0,positive,63.0,greed,63.0,greed,2,3
2024-06-21,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,7962.9595,69,57,12,low,63.0,greed,63.0,greed,2,3
2024-06-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,5.1008,3,3,0,low,53.0,neutral,53.0,neutral,1,2
2024-06-22,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,756.876565,333.9556,21,1,20,positive,53.0,neutral,53.0,neutral,1,2
2024-06-23,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,578.0,5,0,5,low,55.0,greed,55.0,neutral,2,2
2024-06-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,75.392,21,21,0,low,51.0,neutral,51.0,neutral,1,2
2024-06-24,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,334.8107,10,4,6,low,51.0,neutral,51.0,neutral,1,2
2024-06-25,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,4869.353105,31795.2,49,11,38,positive,30.0,fear,30.0,fear,0,1
2024-06-26,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4197.732182,106.5723,31,0,31,positive,46.0,neutral,46.0,neutral,1,2
2024-06-26,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,320.0,41,41,0,low,46.0,neutral,46.0,neutral,1,2
2024-06-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,35.1536,12,0,12,low,40.0,fear,40.0,fear,0,1
2024-06-27,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,3195.0,18,12,6,low,40.0,fear,40.0,fear,0,1
2024-06-29,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1842.738325,66.1638,17,16,1,positive,30.0,fear,30.0,fear,0,1
2024-06-29,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,4307.587820000001,1231567.7,58,19,39,positive,30.0,fear,30.0,fear,0,1
2024-06-30,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,8.875,3,3,0,low,47.0,neutral,47.0,neutral,1,2
2024-06-30,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,278247.0,11,2,9,low,47.0,neutral,47.0,neutral,1,2
2024-07-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1202.488212,27.8928,13,2,11,positive,53.0,neutral,53.0,neutral,1,2
2024-07-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,3863.351096,1227209.6068,51,4,47,positive,53.0,neutral,53.0,neutral,1,2
2024-07-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2421.253116,11420.300000000001,18,13,5,positive,51.0,neutral,51.0,neutral,1,2
2024-07-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1118.387284,31.2222,10,10,0,positive,50.0,neutral,50.0,neutral,1,2
2024-07-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,225.359,8,8,0,low,50.0,neutral,50.0,neutral,1,2
2024-07-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,80.7058,14,14,0,low,44.0,fear,44.0,fear,0,1
2024-07-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,222.2843,11,11,0,low,44.0,fear,44.0,fear,0,1
2024-07-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,91.819,20,20,0,low,29.0,fear,29.0,fear,0,1
2024-07-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,5263.0,12,12,0,low,29.0,fear,29.0,fear,0,1
2024-07-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,108.87217799999999,983577.0,24,17,7,positive,26.0,fear,26.0,fear,0,1
2024-07-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,61.428942,125.0,10,0,10,neutral,29.0,fear,29.0,fear,0,1
2024-07-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,156.0,1,1,0,low,28.0,fear,28.0,fear,0,1
2024-07-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,648.984412,600.0,15,0,15,positive,27.0,fear,27.0,fear,0,1
2024-07-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,11595.627026,214.2043,43,10,33,positive,28.0,fear,28.0,fear,0,1
2024-07-10,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,382.10788099999996,6559.6,13,0,13,positive,28.0,fear,28.0,fear,0,1
2024-07-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1876.812082,53.826499999999996,19,10,9,positive,29.0,fear,29.0,fear,0,1
2024-07-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,24.7182,10,10,0,low,25.0,fear,25.0,extreme_fear,0,0
2024-07-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1412.314654,6383.6,9,9,0,positive,25.0,fear,25.0,extreme_fear,0,0
2024-07-13,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2678.839374,43.9226,13,0,13,positive,25.0,fear,25.0,extreme_fear,0,0
2024-07-13,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,234.778463,76.0,4,0,4,positive,25.0,fear,25.0,extreme_fear,0,0
2024-07-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,26.2683,7,0,7,low,33.0,fear,33.0,fear,0,1
2024-07-15,0x271b280974205ca63b716753467d5a371de622ab,-1.0,200.0,5,2,3,low,52.0,neutral,52.0,neutral,1,2
2024-07-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,49.8487,21,0,21,low,52.0,neutral,52.0,neutral,1,2
2024-07-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,41.7464,22,0,22,low,65.0,greed,65.0,greed,2,3
2024-07-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,47.0638,9,0,9,low,69.0,greed,69.0,greed,2,3
2024-07-17,0x8477e447846c758f5a675856001ea72298fd9cb5,1859.269477,144688.9,335,155,180,positive,69.0,greed,69.0,greed,2,3
2024-07-17,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,4152.5,7,0,7,low,69.0,greed,69.0,greed,2,3
2024-07-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2569.979964,189.5704,53,53,0,positive,61.0,greed,61.0,greed,2,3
2024-07-18,0x8477e447846c758f5a675856001ea72298fd9cb5,1233.9043470000001,2727.1,7,7,0,positive,61.0,greed,61.0,greed,2,3
2024-07-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2120.091364,41.8005,16,0,16,positive,60.0,greed,60.0,neutral,2,2
2024-07-19,0x8477e447846c758f5a675856001ea72298fd9cb5,35.79975,758.7315,7,1,6,neutral,60.0,greed,60.0,neutral,2,2
2024-07-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,129.66130099999998,28.6345,9,9,0,positive,74.0,greed,74.0,greed,2,3
2024-07-20,0x8477e447846c758f5a675856001ea72298fd9cb5,2169.508265,32855.24,257,32,225,positive,74.0,greed,74.0,greed,2,3
2024-07-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,12.6453,3,3,0,low,74.0,greed,74.0,greed,2,3
2024-07-21,0x8477e447846c758f5a675856001ea72298fd9cb5,-2960.716887,59694.1,445,236,209,negative,74.0,greed,74.0,greed,2,3
2024-07-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2273.29301,64.2927,21,10,11,positive,70.0,greed,70.0,greed,2,3
2024-07-22,0x8477e447846c758f5a675856001ea72298fd9cb5,-756.173134,18973.2,133,93,40,negative,70.0,greed,70.0,greed,2,3
2024-07-23,0x430f09841d65beb3f27765503d0f850b8bce7713,88084.992348,46860.2,229,0,229,positive,71.0,greed,71.0,greed,2,3
2024-07-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,7.0188,2,2,0,low,71.0,greed,71.0,greed,2,3
2024-07-23,0x8477e447846c758f5a675856001ea72298fd9cb5,1805.309858,18596.7,139,135,4,positive,71.0,greed,71.0,greed,2,3
2024-07-24,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,313.6444066,3,0,3,low,69.0,greed,69.0,greed,2,3
2024-07-24,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0,1625.0213899999999,2,0,2,low,69.0,greed,69.0,greed,2,3
2024-07-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,3191.51942815,21,3,18,low,69.0,greed,69.0,greed,2,3
2024-07-24,0x8477e447846c758f5a675856001ea72298fd9cb5,625.561479,8514.02879,29,18,11,positive,69.0,greed,69.0,greed,2,3
2024-07-24,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,95877.32879,35,33,2,low,69.0,greed,69.0,greed,2,3
2024-07-25,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0,1575.74528,1,0,1,low,68.0,greed,68.0,greed,2,3
2024-07-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,160.4053,65,65,0,low,68.0,greed,68.0,greed,2,3
2024-07-25,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,916.7382600000001,396459.5,12,12,0,positive,68.0,greed,68.0,greed,2,3
2024-07-26,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,396.596797,1,0,1,low,68.0,greed,68.0,greed,2,3
2024-07-26,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,48.3275,10,10,0,low,68.0,greed,68.0,greed,2,3
2024-07-26,0x8477e447846c758f5a675856001ea72298fd9cb5,341.250124,60373.6,111,32,79,positive,68.0,greed,68.0,greed,2,3
2024-07-26,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2425.262989,208410.6433,30,1,29,positive,68.0,greed,68.0,greed,2,3
2024-07-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,6400.623656,276.77823,52,9,43,positive,72.0,greed,72.0,greed,2,3
2024-07-27,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,1815.0,5,0,5,low,72.0,greed,72.0,greed,2,3
2024-07-28,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,9.902899999999999,3,3,0,low,71.0,greed,71.0,greed,2,3
2024-07-28,0x8477e447846c758f5a675856001ea72298fd9cb5,587.29903,4903.7,13,12,1,positive,71.0,greed,71.0,greed,2,3
2024-07-29,0x8477e447846c758f5a675856001ea72298fd9cb5,217.857529,5052.62372,15,5,10,positive,74.0,greed,74.0,greed,2,3
2024-07-29,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,112.946925,4.4555,24,13,11,positive,74.0,greed,74.0,greed,2,3
2024-07-30,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,10.9261,6,6,0,low,67.0,greed,67.0,greed,2,3
2024-07-31,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,12.3177,3,3,0,low,61.0,greed,61.0,greed,2,3
2024-07-31,0x8477e447846c758f5a675856001ea72298fd9cb5,765.690884,44572.86,40,14,26,positive,61.0,greed,61.0,greed,2,3
2024-08-01,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,16.4860535,1,0,1,low,52.0,neutral,52.0,neutral,1,2
2024-08-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,45.8131,13,13,0,low,52.0,neutral,52.0,neutral,1,2
2024-08-01,0x8477e447846c758f5a675856001ea72298fd9cb5,167.080017,8696.75809,34,25,9,positive,52.0,neutral,52.0,neutral,1,2
2024-08-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,284068.2246,9,9,0,low,52.0,neutral,52.0,neutral,1,2
2024-08-02,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,98.4693308,36,35,1,low,57.0,greed,57.0,neutral,2,2
2024-08-02,0x8477e447846c758f5a675856001ea72298fd9cb5,228.247701,31.13721,15,0,15,positive,57.0,greed,57.0,neutral,2,2
2024-08-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,554.12049,68203.7675,12,7,5,positive,57.0,greed,57.0,neutral,2,2
2024-08-03,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,2023.32184,1,0,1,low,37.0,fear,37.0,fear,0,1
2024-08-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,38.343199999999996,13,13,0,low,37.0,fear,37.0,fear,0,1
2024-08-03,0x8477e447846c758f5a675856001ea72298fd9cb5,464.1897,30.75,1,1,0,positive,37.0,fear,37.0,fear,0,1
2024-08-03,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,50.031,16,16,0,low,37.0,fear,37.0,fear,0,1
2024-08-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,69775.4329,6,6,0,low,37.0,fear,37.0,fear,0,1
2024-08-04,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,875.4988657,1,0,1,low,34.0,fear,34.0,fear,0,1
2024-08-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,-108604.496278,337.5639,72,12,60,negative,34.0,fear,34.0,fear,0,1
2024-08-04,0x8477e447846c758f5a675856001ea72298fd9cb5,109.005815,2.2104999999999997,17,14,3,positive,34.0,fear,34.0,fear,0,1
2024-08-04,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,-14176.51042,4242.031,10,8,2,negative,34.0,fear,34.0,fear,0,1
2024-08-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,221592.415045,27,26,1,low,34.0,fear,34.0,fear,0,1
2024-08-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,-4779.219012,85.3977,17,15,2,negative,26.0,fear,26.0,fear,0,1
2024-08-05,0x8477e447846c758f5a675856001ea72298fd9cb5,160.44369899999998,0.79322,17,10,7,positive,26.0,fear,26.0,fear,0,1
2024-08-05,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,156532.0,2,2,0,low,26.0,fear,26.0,fear,0,1
2024-08-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-8394.889856,265524.5634,44,14,30,negative,26.0,fear,26.0,fear,0,1
